index,pointid,bio_1,bio_2,bio_3,bio_4,bio_5,bio_6,bio_7,bio_8,bio_9,bio_10,bio_11,bio_12,bio_13,bio_14,bio_15,bio_16,bio_17,bio_18,bio_19,Exists
7088,292,244,262,221,1548,218,57,42,630,245,605,260,86,67,1650,305,177,128,261,227,0
7089,293,251,269,229,1559,214,62,38,607,245,596,280,82,66,1593,310,186,124,268,245,0
7037,294,261,270,244,1895,481,13,101,1181,47,778,47,91,72,1116,315,189,126,269,244,1
7038,295,259,269,242,1918,484,14,100,1193,50,788,50,93,71,1143,315,185,130,267,242,0
7039,296,256,267,238,1933,484,14,99,1201,52,797,52,95,71,1204,313,180,133,265,238,0
7040,297,256,266,237,1952,486,15,99,1211,55,807,55,98,72,1224,314,178,136,265,237,0
7041,298,244,255,225,1868,458,13,100,1167,48,785,48,103,71,1295,308,163,145,254,225,1
7042,299,254,265,234,1966,482,17,98,1216,61,820,61,102,70,1296,315,171,144,263,234,0
7043,300,253,265,233,1961,477,17,98,1211,63,822,63,104,70,1341,316,169,147,264,233,0
7044,301,258,270,238,1984,478,20,96,1216,72,835,72,103,69,1342,321,173,148,268,238,0
7045,302,210,225,186,1541,348,12,101,946,36,946,41,122,71,1635,289,119,170,225,186,0
7046,303,199,216,174,1489,329,12,100,911,38,911,45,125,71,1754,282,107,175,216,174,0
7047,304,225,240,202,1619,359,15,99,990,45,969,50,118,70,1604,302,135,167,239,202,0
7048,305,226,241,202,1608,351,15,97,978,47,953,54,118,70,1649,303,136,167,241,203,0
7049,306,177,196,150,1447,304,15,94,856,54,856,64,127,72,1907,261,85,176,196,150,0
7050,307,181,200,153,1452,301,16,93,852,58,852,68,127,71,1918,266,89,177,200,154,0
7051,308,210,228,183,1507,309,17,92,869,61,869,72,123,71,1851,291,118,173,228,184,0
7052,309,216,234,190,1520,306,18,90,871,69,859,81,120,71,1809,294,126,168,233,191,0
7053,310,222,239,197,1534,302,21,87,868,81,846,94,116,71,1757,297,135,162,239,197,0
7054,311,187,207,160,1469,286,22,84,813,85,813,85,123,72,1950,268,98,170,207,160,0
7055,312,212,231,186,1507,285,25,81,814,101,806,101,116,72,1845,286,125,161,230,186,0
7056,313,228,245,203,1548,283,31,75,813,127,793,127,108,71,1738,297,146,151,245,203,0
7057,314,236,254,212,1575,278,36,69,793,152,775,154,102,71,1710,301,158,143,253,219,0
7058,315,233,251,209,1561,267,40,64,761,165,744,171,101,70,1721,299,156,143,251,216,0
7059,316,209,229,183,1511,259,37,67,738,150,732,157,108,71,1863,281,129,152,228,190,0
7060,317,241,259,217,1576,246,51,52,695,212,683,225,92,68,1664,303,169,134,258,224,0
7061,318,249,267,227,1599,239,57,45,664,238,660,257,86,67,1620,309,182,127,267,243,0
7062,319,244,262,221,1577,226,60,41,634,248,623,271,86,66,1664,305,176,129,262,237,0
7063,320,251,268,228,1591,222,65,38,611,246,611,292,82,66,1612,310,186,124,268,243,0
7011,321,264,274,247,1906,488,13,101,1190,46,785,46,94,71,1145,320,189,131,272,247,0
7012,322,260,271,242,1919,488,13,101,1198,47,794,47,96,71,1175,318,183,135,268,242,0
7013,323,253,263,235,1900,478,13,101,1190,47,791,47,101,72,1196,313,174,139,262,235,0
7014,324,249,261,230,1891,470,13,101,1183,48,792,48,104,72,1282,312,168,144,260,230,0
7015,325,201,216,179,1506,353,9,104,945,29,945,32,121,72,1570,279,113,166,216,179,0
7016,326,245,256,224,1848,447,14,100,1153,50,785,50,108,71,1373,312,160,152,256,224,0
7017,327,259,270,238,1948,470,19,97,1197,67,823,67,105,70,1359,322,173,149,269,238,1
7018,328,247,259,226,1852,437,17,98,1143,59,790,59,110,71,1404,315,161,154,259,226,0
7019,329,209,225,183,1520,338,12,101,931,37,931,43,125,71,1752,291,116,175,225,184,0
7020,330,184,203,158,1447,313,12,98,879,42,879,51,128,71,1839,270,91,179,203,158,0
7021,331,192,210,165,1460,312,13,97,881,44,881,54,129,71,1875,279,98,181,210,166,0
7022,332,179,198,151,1447,304,15,94,859,53,859,63,128,71,1935,265,85,180,198,152,0
7023,333,176,196,148,1450,301,16,93,850,59,850,70,127,71,1959,261,84,177,196,149,0
7024,334,198,217,171,1485,303,17,92,861,61,861,73,127,70,1923,283,104,179,217,171,0
7025,335,168,188,141,1455,294,20,88,829,74,829,74,125,72,1924,251,79,172,188,141,0
7026,336,202,222,175,1500,296,21,86,839,79,839,92,123,71,1964,284,111,173,222,175,0
7027,337,181,202,154,1473,287,23,84,816,87,816,87,124,72,1947,263,92,171,202,154,0
7028,338,209,229,182,1524,288,26,80,816,105,813,105,117,71,1918,285,121,164,228,182,0
7029,339,212,232,185,1534,283,30,77,803,121,798,121,114,71,1895,286,127,159,231,185,0
7030,340,192,213,165,1501,275,30,75,780,121,780,122,117,71,1956,270,106,164,213,174,0
7031,341,214,234,188,1546,270,37,68,765,150,759,156,108,70,1859,286,133,153,233,196,0
7032,342,227,246,201,1577,262,44,60,739,181,731,192,101,69,1828,295,150,145,246,208,0
7033,343,239,257,214,1608,253,53,51,702,218,699,234,93,68,1713,302,166,136,256,221,0
7034,344,238,256,214,1602,243,57,47,672,234,669,254,91,67,1684,301,167,134,255,220,0
7035,345,249,267,226,1627,238,64,41,649,243,649,288,85,66,1644,309,182,127,267,242,0
7036,346,250,268,227,1626,230,68,38,628,246,628,305,82,65,1650,310,185,125,268,242,0
6985,347,265,274,248,1882,488,11,102,1183,40,779,40,96,72,1109,322,189,133,273,248,0
6986,348,247,258,229,1821,464,10,104,1155,35,763,35,103,73,1212,309,168,141,256,229,0
6987,349,258,268,239,1897,484,12,101,1190,43,792,43,101,72,1211,318,178,140,266,239,0
6988,350,242,254,222,1796,447,10,103,1136,37,763,37,108,72,1313,308,159,149,252,222,1
6989,351,200,215,177,1485,350,8,106,938,27,938,30,122,72,1626,279,111,168,215,177,0
6990,352,178,194,154,1435,330,10,103,897,32,897,36,125,72,1681,261,89,172,194,154,0
6991,353,207,222,183,1508,347,9,104,942,30,942,34,124,72,1656,288,116,172,222,183,0
6992,354,253,265,232,1874,445,18,97,1152,62,800,62,109,71,1417,319,166,153,264,232,0
6993,355,247,260,225,1817,422,18,97,1114,60,1114,62,112,71,1476,316,160,156,260,226,0
6994,356,200,218,173,1472,320,11,100,901,38,901,47,130,71,1870,287,104,183,218,174,1
6995,357,185,205,158,1446,309,13,97,873,45,873,55,131,71,1908,273,91,182,205,159,0
6996,358,155,174,128,1445,305,17,92,847,61,847,61,125,72,1888,239,66,173,174,128,0
6997,359,130,150,104,1480,306,21,88,842,77,842,77,121,72,1835,210,44,166,150,104,0
6998,360,186,207,158,1465,299,17,91,852,63,852,75,130,71,2010,273,92,181,207,158,0
6999,361,167,187,139,1458,295,20,88,830,75,830,75,126,72,1969,251,77,174,187,139,0
7000,362,213,232,185,1548,305,23,85,858,88,857,88,121,71,1922,292,122,170,232,185,0
7001,363,204,224,176,1523,295,24,83,834,94,834,94,122,71,1980,284,114,170,224,176,0
7002,364,230,248,204,1624,304,32,76,857,131,844,131,110,71,1783,300,146,154,247,204,0
7003,365,217,237,190,1580,290,33,74,818,133,812,135,113,71,1896,291,132,159,236,199,0
7004,366,237,255,212,1653,291,42,66,808,171,804,179,102,70,1745,303,159,144,254,219,0
7005,367,242,260,218,1671,284,49,59,779,196,779,210,97,70,1687,306,168,138,260,225,0
7006,368,233,252,207,1633,270,49,57,746,199,746,215,98,69,1808,299,157,142,252,214,0
7007,369,229,249,204,1621,260,52,54,719,210,719,229,97,68,1828,297,155,142,249,211,0
7008,370,240,259,216,1647,252,61,46,688,238,688,271,90,67,1734,304,170,134,259,232,0
7009,371,247,266,224,1661,246,67,41,666,243,666,300,85,65,1672,309,179,130,266,240,0
7010,372,247,266,225,1655,238,70,38,643,244,643,316,83,65,1658,308,181,127,266,240,0
6959,373,265,274,249,1837,483,9,104,1165,32,759,32,96,72,1061,323,190,133,272,249,0
6960,374,259,268,241,1855,483,10,104,1174,35,774,35,101,72,1140,319,180,139,267,241,0
6961,375,261,271,242,1877,483,11,102,1181,40,786,40,102,72,1207,321,181,140,269,242,0
6962,376,256,267,237,1866,473,12,102,1174,42,786,42,105,72,1266,318,173,145,265,237,0
6963,377,216,228,194,1556,374,7,106,988,27,983,27,120,72,1495,292,127,165,228,194,0
6964,378,193,208,169,1443,335,8,105,912,27,912,27,126,72,1640,276,102,174,208,169,0
6965,379,201,216,176,1462,336,9,105,920,29,920,34,127,72,1685,284,108,176,216,177,0
6966,380,232,246,209,1682,393,13,101,1047,43,1027,45,118,71,1590,307,143,164,246,209,0
6967,381,233,246,210,1683,387,14,99,1039,47,1019,50,118,71,1586,309,143,166,246,210,0
6968,382,202,220,174,1471,321,11,100,904,37,904,46,132,71,1868,290,105,185,220,176,0
6969,383,207,225,179,1495,322,13,98,907,43,907,52,131,70,1898,295,110,185,225,180,0
6970,384,174,193,146,1440,305,15,94,856,55,856,64,130,71,1957,262,80,182,193,146,0
6971,385,173,194,145,1450,302,17,92,851,61,851,71,130,71,2006,261,80,181,194,145,0
6972,386,173,193,144,1456,299,18,90,843,67,843,78,129,71,2022,260,80,180,193,144,0
6973,387,172,192,143,1464,296,20,88,836,75,836,86,128,71,2008,258,80,178,192,144,0
6974,388,214,234,186,1576,311,24,84,871,93,871,93,121,71,1963,293,123,170,234,186,0
6975,389,222,241,194,1620,312,29,80,874,115,868,115,115,70,1926,296,134,162,240,194,0
6976,390,211,231,183,1578,298,30,78,838,119,838,119,118,71,1947,287,123,164,231,183,0
6977,391,216,236,188,1606,296,35,74,826,138,826,141,113,71,1953,290,131,159,236,196,0
6978,392,219,239,192,1627,290,39,69,809,156,809,164,109,70,1896,291,137,154,239,200,0
6979,393,234,253,208,1686,288,49,61,793,194,793,210,100,69,1804,301,157,144,253,216,0
6980,394,245,264,221,1722,282,57,53,769,226,769,250,93,68,1709,309,173,136,264,228,0
6981,395,230,250,204,1663,267,56,53,736,220,736,243,97,67,1842,298,155,143,250,211,0
6982,396,233,253,207,1669,259,61,48,710,233,710,269,93,66,1823,300,160,140,253,224,0
6983,397,244,263,220,1693,253,69,42,683,240,683,310,86,65,1700,307,175,132,263,236,0
6984,398,248,267,226,1698,248,74,39,663,242,663,332,82,64,1646,310,183,127,267,240,0
6933,399,265,274,249,1829,483,9,105,1163,30,761,30,99,72,1074,325,189,136,272,249,0
6934,400,264,274,246,1843,484,10,104,1168,33,770,33,101,72,1151,325,185,140,272,246,0
6935,401,252,262,233,1805,464,9,104,1151,31,762,31,106,72,1230,316,170,146,261,233,0
6936,402,258,268,239,1844,469,11,103,1165,38,780,38,106,72,1248,321,175,146,266,239,0
6937,403,252,264,232,1826,457,12,102,1152,41,777,41,109,72,1339,318,168,150,262,232,0
6938,404,225,238,202,1610,388,8,105,1023,30,1010,31,120,72,1526,301,135,166,237,202,0
6939,405,225,239,203,1614,383,10,104,1018,34,1005,35,121,72,1560,303,135,168,238,203,0
6940,406,206,222,180,1468,336,9,104,922,30,922,35,128,71,1760,291,112,179,222,180,0
6941,407,202,219,176,1453,325,10,102,907,33,907,40,131,71,1847,290,106,184,219,176,0
6942,408,179,199,152,1424,312,12,99,872,41,872,49,132,71,1926,268,84,184,199,152,0
6943,409,188,208,159,1439,309,13,98,876,43,876,52,135,71,2006,279,90,189,208,160,0
6944,410,184,204,156,1447,307,14,95,868,50,868,61,134,71,2013,275,87,188,204,156,0
6945,411,151,172,124,1455,305,19,90,843,69,843,69,126,72,1944,235,62,173,172,124,0
6946,412,143,164,115,1469,303,21,88,837,78,837,78,124,72,1970,226,54,172,164,115,0
6947,413,163,184,135,1465,298,21,87,834,78,834,88,127,72,2003,249,73,176,184,135,0
6948,414,165,186,136,1473,295,23,85,827,85,827,85,126,72,2048,249,74,175,186,136,0
6949,415,191,212,161,1522,297,25,83,839,96,839,96,126,71,2091,275,98,177,212,161,0
6950,416,213,234,184,1619,306,32,77,855,128,855,129,117,70,2016,290,125,165,234,193,0
6951,417,214,235,186,1635,301,36,73,841,143,841,148,114,70,2004,290,128,162,235,194,0
6952,418,210,232,182,1629,293,39,70,820,153,820,161,113,70,2018,287,126,161,232,190,0
6953,419,223,243,195,1690,291,48,63,808,186,808,203,105,69,1931,294,143,151,243,203,0
6954,420,242,261,216,1758,288,59,53,786,230,786,258,94,67,1785,307,168,139,261,233,0
6955,421,243,262,218,1755,278,64,49,757,234,757,283,91,67,1749,307,172,135,262,235,0
6956,422,247,266,223,1758,271,70,45,731,238,731,309,87,65,1732,310,177,133,266,239,0
6957,423,247,265,223,1748,263,74,42,704,239,704,330,85,65,1697,309,179,130,265,239,0
6958,424,247,266,224,1741,256,78,40,681,241,681,348,82,63,1705,310,180,130,266,238,0
6904,425,267,275,252,1765,469,6,107,1137,22,725,22,97,72,949,326,193,133,273,252,0
6905,426,262,270,248,1769,469,6,107,1141,21,730,21,99,73,952,322,187,135,268,248,0
6906,427,265,274,249,1786,472,7,106,1147,24,740,24,100,72,1032,326,188,138,271,249,1
6907,428,265,274,249,1801,474,8,105,1152,27,751,27,101,72,1061,327,188,139,272,249,0
6908,429,262,271,244,1804,472,8,105,1153,27,758,27,104,72,1140,325,182,143,269,244,0
6909,430,263,272,244,1819,470,10,104,1156,33,768,33,104,71,1181,326,181,145,271,244,0
6910,431,259,269,239,1820,464,11,103,1154,36,920,36,107,72,1279,324,176,148,268,239,0
6911,432,253,264,233,1803,452,11,103,1143,37,771,37,110,72,1334,320,168,152,263,233,0
6912,433,225,239,203,1601,388,8,106,1022,29,708,29,120,72,1532,302,136,166,238,203,0
6913,434,194,210,169,1407,327,8,106,897,27,897,27,130,72,1728,280,100,180,210,169,0
6914,435,171,190,144,1409,320,11,101,874,37,874,37,130,71,1891,259,78,181,190,144,0
6915,436,188,206,161,1408,316,10,102,880,34,880,41,133,71,1893,277,91,186,206,161,0
6916,437,168,188,140,1423,314,14,97,864,48,864,48,130,71,1935,256,75,181,188,140,0
6917,438,192,212,163,1441,311,12,98,882,42,882,52,136,70,2017,285,93,192,212,165,0
6918,439,202,222,172,1484,316,14,96,896,48,896,59,136,70,2081,295,102,193,222,173,0
6919,440,165,186,137,1449,305,18,92,848,65,848,73,129,72,1971,252,73,179,186,138,0
6920,441,174,195,145,1464,303,19,89,849,69,849,79,131,71,2067,263,80,183,195,145,0
6921,442,157,179,129,1470,300,22,87,834,81,834,81,126,72,2029,242,67,175,179,129,0
6922,443,215,235,186,1628,324,27,83,898,105,898,105,122,71,2023,294,124,170,235,186,0
6923,444,207,228,178,1606,313,29,81,873,113,873,113,122,71,2060,287,117,170,228,178,0
6924,445,213,234,183,1655,314,34,77,873,136,873,138,117,70,2050,291,125,166,234,192,0
6925,446,205,228,175,1626,302,36,74,844,140,844,144,118,70,2117,284,117,167,228,184,0
6926,447,220,242,191,1722,307,46,67,851,175,851,191,109,69,2045,294,138,156,242,199,0
6927,448,231,252,203,1778,303,54,59,835,208,835,233,101,68,1937,301,153,148,252,210,0
6928,449,225,246,197,1748,291,56,57,805,213,805,241,101,67,1948,296,147,149,246,204,0
6929,450,232,253,206,1770,283,63,51,777,231,777,276,95,66,1871,301,158,143,253,223,0
6930,451,244,264,220,1799,276,72,45,748,238,748,319,88,65,1764,308,174,134,264,236,0
6931,452,246,265,222,1796,269,77,42,722,240,722,342,84,64,1710,309,179,130,265,238,0
6932,453,247,267,223,1785,262,79,41,697,240,697,361,82,63,1731,310,180,130,267,238,1
6875,454,258,266,243,1727,459,5,109,1124,17,711,17,101,73,949,320,182,138,263,243,0
6876,455,261,269,246,1744,461,5,108,1131,18,720,18,101,73,965,322,185,137,266,246,0
6877,456,263,271,247,1760,463,6,107,1136,21,730,21,102,72,1005,326,186,140,269,247,0
6878,457,264,273,248,1770,463,7,106,1138,24,739,24,103,73,1052,327,186,141,271,248,0
6879,458,260,269,243,1769,461,7,106,1139,24,745,24,106,73,1109,325,180,145,267,243,0
6880,459,261,270,242,1783,459,9,105,1141,29,756,29,107,72,1200,326,179,147,269,242,0
6881,460,252,263,233,1765,449,9,105,1132,29,756,29,111,73,1300,320,168,152,262,233,0
6882,461,234,246,213,1657,413,7,106,1070,26,724,26,117,72,1428,308,147,161,245,213,0
6883,462,213,227,189,1490,360,6,108,956,24,956,24,125,72,1627,293,121,172,227,189,0
6884,463,175,192,149,1398,325,10,104,880,33,880,36,130,72,1819,261,82,179,192,149,0
6885,464,176,195,150,1402,321,11,102,876,36,876,36,131,71,1865,264,82,182,195,150,0
6886,465,174,194,147,1407,318,12,100,870,40,870,45,132,72,1941,263,80,183,194,147,0
6887,466,176,196,148,1415,315,13,99,868,44,868,44,132,70,1976,266,80,186,196,148,0
6888,467,202,221,173,1462,322,13,99,898,43,898,51,135,70,2012,294,103,191,221,174,0
6889,468,203,223,173,1491,322,15,96,900,52,900,62,135,70,2099,295,103,192,223,173,0
6890,469,200,221,171,1505,319,17,93,893,60,893,71,134,70,2067,292,102,190,221,172,0
6891,470,154,176,126,1464,305,21,88,841,76,841,76,127,72,2002,240,64,176,176,126,0
6892,471,193,214,163,1523,311,22,87,870,81,870,81,131,70,2128,282,97,185,214,163,0
6893,472,170,192,140,1493,301,24,84,838,89,838,89,127,71,2127,256,78,178,192,140,0
6894,473,203,225,173,1613,316,30,80,878,116,878,116,124,71,2125,285,111,174,225,173,0
6895,474,212,234,182,1691,321,37,76,890,143,890,147,117,70,2089,291,125,166,234,191,0
6896,475,229,250,200,1818,329,48,68,907,182,907,200,107,69,2024,301,147,154,250,207,1
6897,476,231,252,203,1834,321,53,63,886,201,886,226,103,68,1951,302,152,150,252,210,0
6898,477,181,203,151,1581,286,38,71,805,146,805,150,118,71,2113,261,95,166,203,159,0
6899,478,217,240,188,1763,296,55,59,825,206,825,234,104,67,2062,291,137,154,240,194,0
6900,479,226,248,199,1804,289,64,52,800,230,800,277,97,66,1960,297,151,146,248,217,0
6901,480,245,265,220,1853,281,74,45,768,239,768,331,87,64,1803,310,175,135,265,236,0
6902,481,245,265,220,1840,272,76,42,739,241,739,350,85,64,1749,309,177,132,265,236,0
6903,482,247,267,223,1830,265,78,41,715,241,715,365,82,63,1712,310,181,129,267,237,0
6846,483,263,270,250,1726,457,4,109,1124,16,707,16,101,74,857,324,188,136,267,250,0
6847,484,257,265,241,1707,452,4,109,1118,14,707,14,104,73,979,320,179,141,262,241,0
6848,485,266,274,250,1738,454,6,107,1126,20,721,20,103,72,1031,330,187,143,271,250,0
6849,486,264,273,248,1739,453,6,107,1126,20,729,20,105,72,1056,330,185,145,271,248,0
6850,487,263,272,245,1745,452,7,106,1127,23,738,23,107,72,1144,329,182,147,271,245,0
6851,488,261,271,242,1754,450,8,105,1129,26,748,26,108,72,1215,328,179,149,269,242,0
6852,489,255,266,235,1750,445,8,106,1127,27,894,27,112,72,1330,324,170,154,265,235,0
6853,490,211,225,187,1479,365,5,109,960,21,958,21,125,72,1603,292,120,172,225,188,0
6854,491,231,244,209,1630,402,8,107,1050,29,1033,29,120,72,1523,308,142,166,244,209,0
6855,492,172,189,145,1398,327,10,103,879,34,879,34,130,72,1820,258,79,179,189,145,0
6856,493,190,207,163,1378,321,8,105,877,30,877,30,132,72,1828,277,95,182,207,163,0
6857,494,195,214,168,1383,319,9,104,876,31,876,37,133,71,1902,285,98,187,214,168,0
6858,495,200,219,171,1416,322,11,102,885,37,885,43,134,70,1976,291,101,190,219,172,0
6859,496,191,211,162,1432,318,13,98,878,45,878,53,135,70,2049,284,92,192,211,163,0
6860,497,201,221,171,1487,326,16,96,897,55,897,63,134,70,2067,292,102,190,221,172,0
6861,498,201,222,171,1517,326,18,92,898,64,898,74,133,70,2111,292,103,189,222,171,0
6862,499,199,220,168,1536,324,21,89,893,75,893,75,132,70,2146,288,101,187,220,168,0
6863,500,180,202,150,1502,310,23,86,857,83,857,93,130,71,2141,267,85,182,202,150,0
6864,501,144,166,115,1490,301,25,84,831,93,831,93,123,71,2040,228,56,172,166,115,0
6865,502,184,206,153,1549,307,28,81,852,105,852,105,126,71,2169,268,91,177,206,153,0
6866,503,221,243,190,1797,339,43,73,933,162,933,173,113,69,2087,297,135,162,243,199,0
6867,504,204,227,173,1687,314,40,73,873,152,873,158,118,70,2160,284,116,168,227,182,0
6868,505,191,214,160,1631,299,39,71,836,150,836,155,119,70,2144,272,104,168,214,169,0
6869,506,196,219,166,1669,297,44,67,831,166,831,178,115,69,2135,276,111,165,219,174,0
6870,507,213,237,183,1794,302,57,60,843,209,843,239,105,67,2103,289,133,156,237,190,0
6871,508,219,241,190,1822,294,64,54,821,228,821,272,100,66,2036,292,141,151,241,208,0
6872,509,230,252,203,1860,284,69,47,790,237,790,315,93,65,1924,299,157,142,252,221,0
6873,510,243,264,219,1886,274,74,42,756,242,756,355,85,63,1786,308,175,133,264,234,0
6874,511,244,265,220,1869,265,76,41,729,244,729,367,83,63,1776,308,177,131,265,235,0
6817,512,264,272,251,1714,452,4,109,1120,14,700,14,102,73,884,327,188,139,268,251,0
6818,513,259,267,244,1691,446,4,110,1111,14,700,14,106,73,973,325,180,145,264,244,0
6819,514,268,276,251,1708,445,5,107,1113,17,711,17,105,72,1037,333,188,145,273,251,0
6820,515,267,276,249,1708,443,6,107,1111,19,719,19,107,72,1104,334,187,147,274,249,0
6821,516,265,274,246,1715,442,7,107,1113,22,498,22,108,71,1205,333,182,151,272,246,0
6822,517,265,275,245,1733,443,8,105,1118,25,743,25,109,71,1253,333,181,152,273,245,0
6823,518,253,265,232,1722,439,7,107,1118,24,744,24,113,72,1380,324,168,156,263,232,0
6824,519,212,226,188,1480,369,5,110,966,21,663,21,125,73,1586,292,122,170,225,190,0
6825,520,207,222,182,1438,352,6,110,934,23,934,23,127,72,1651,289,115,174,222,182,0
6826,521,211,226,186,1466,356,7,108,945,26,945,26,127,72,1682,293,119,174,226,186,0
6827,522,191,208,165,1370,323,8,106,876,30,876,30,131,71,1803,279,97,182,208,165,0
6828,523,202,220,175,1405,331,8,105,893,32,893,32,131,70,1898,291,106,185,220,175,0
6829,524,200,219,171,1419,329,11,102,889,38,889,43,132,69,1994,291,102,189,219,171,0
6830,525,192,212,163,1435,324,14,98,880,47,880,53,134,70,2036,283,94,189,212,163,0
6831,526,202,222,172,1504,335,17,95,906,58,906,64,132,70,2080,292,104,188,222,172,0
6832,527,199,219,169,1523,332,20,92,900,68,900,75,132,70,2102,289,101,188,219,169,0
6833,528,194,216,163,1534,327,22,89,889,79,889,79,131,70,2186,283,97,186,216,163,0
6834,529,180,202,149,1513,315,24,86,862,86,862,86,130,71,2156,268,85,183,202,149,0
6835,530,167,190,138,1507,307,26,84,844,95,844,95,127,72,2121,253,77,176,190,138,0
6836,531,180,203,150,1556,310,29,80,853,109,853,109,126,71,2163,265,89,176,203,150,0
6837,532,208,231,177,1729,331,39,75,911,149,911,155,118,70,2154,288,121,167,231,186,1
