,pointid_left,grid_code,POINT_X,POINT_Y,geometry,index_right,pointid_right,bio_1,bio_2,bio_3,bio_4,bio_5,bio_6,bio_7,bio_8,bio_9,bio_10,bio_11,bio_12,bio_13,bio_14,bio_15,bio_16,bio_17,bio_18,bio_19
160,161,1,49.0330632444,-13.4582324445,POINT (49.033063244434 -13.458232444451),7165,188,254,265,233,1756,408,16,101,1105,50,827,57,107,69,1354,323,168,155,264,235
161,162,1,49.1163932444,-13.4582324445,POINT (49.116393244434 -13.458232444451),7166,189,254,265,233,1713,392,16,100,1070,52,801,59,108,69,1349,324,168,156,263,234
162,163,1,49.1997232444,-13.4582324445,POINT (49.199723244434 -13.458232444451),7167,190,251,262,230,1656,368,16,97,1019,56,766,65,108,70,1360,320,166,154,261,231
163,164,1,49.2830532444,-13.4582324445,POINT (49.283053244434 -13.458232444451),7168,191,248,260,228,1608,350,18,94,972,64,733,73,107,70,1387,317,165,152,260,228
164,165,1,49.3663832444,-13.4582324445,POINT (49.366383244434 -13.458232444451),7169,192,220,235,197,1467,295,19,89,845,74,845,85,111,72,1611,291,137,154,235,197
165,166,1,49.4497132444,-13.4582324445,POINT (49.449713244434 -13.458232444451),7170,193,229,244,207,1477,293,21,86,842,84,813,84,107,71,1531,297,148,149,244,207
166,167,1,49.5330432444,-13.4582324445,POINT (49.533043244434 -13.458232444451),7171,194,222,238,199,1446,277,23,82,801,95,775,95,107,72,1596,289,142,147,237,199
167,168,1,49.6163732444,-13.4582324445,POINT (49.616373244434 -13.458232444451),7172,195,235,250,213,1460,277,27,78,787,113,759,113,101,71,1521,299,158,141,250,213
168,169,1,49.6997032444,-13.4582324445,POINT (49.699703244434 -13.458232444451),7173,196,224,241,201,1430,257,29,74,749,121,749,123,102,72,1602,288,147,141,241,209
169,170,1,49.7830332444,-13.4582324445,POINT (49.783033244434 -13.458232444451),7174,197,251,266,230,1459,267,37,64,714,154,714,159,90,71,1480,309,183,126,266,237
170,171,1,49.8663632444,-13.4582324445,POINT (49.866363244434 -13.458232444451),7175,198,253,269,232,1445,257,41,59,673,169,673,178,86,71,1497,309,188,121,269,238
171,172,1,49.9496932444,-13.4582324445,POINT (49.949693244434 -13.458232444451),7176,199,253,269,232,1435,246,45,53,638,184,638,198,83,69,1515,309,190,119,269,238
172,173,1,48.0331032444,-13.5415624445,POINT (48.033103244434 -13.541562444451),7138,200,265,276,246,2003,472,23,93,1201,81,811,81,80,68,1230,315,199,116,274,246
173,174,1,48.5330832444,-13.5415624445,POINT (48.533083244434 -13.541562444451),7139,201,261,272,242,2075,489,24,95,1261,87,871,87,94,68,1301,320,183,137,272,242
174,175,1,48.6164132444,-13.5415624445,POINT (48.616413244434 -13.541562444451),7140,202,259,271,239,2023,478,22,96,1241,79,861,79,97,68,1336,321,179,142,270,239
175,176,1,48.6997432444,-13.5415624445,POINT (48.699743244434 -13.541562444451),7141,203,256,267,236,1950,460,19,98,1209,68,843,69,101,69,1310,320,174,146,266,238
176,177,1,48.7830732444,-13.5415624445,POINT (48.783073244434 -13.541562444451),7142,204,251,262,231,1861,434,17,99,1160,58,812,62,104,69,1341,318,168,150,261,232
177,178,1,48.8664032444,-13.5415624445,POINT (48.866403244434 -13.541562444451),7143,205,255,266,234,1844,430,18,100,1151,57,873,62,105,69,1356,322,170,152,265,235
178,179,1,48.9497332444,-13.5415624445,POINT (48.949733244434 -13.541562444451),7144,206,252,263,232,1773,407,17,100,1107,53,841,59,107,69,1348,321,167,154,262,233
179,180,1,49.0330632444,-13.5415624445,POINT (49.033063244434 -13.541562444451),7145,207,255,266,234,1758,401,18,99,1093,55,825,62,107,69,1350,324,170,154,265,235
180,181,1,49.1163932444,-13.5415624445,POINT (49.116393244434 -13.541562444451),7146,208,251,263,231,1684,374,17,98,1038,55,787,63,108,69,1360,321,166,155,261,231
181,182,1,49.1997232444,-13.5415624445,POINT (49.199723244434 -13.541562444451),7147,209,243,256,221,1586,341,16,95,963,57,739,66,109,70,1465,313,158,155,255,222
182,183,1,49.2830532444,-13.5415624445,POINT (49.283053244434 -13.541562444451),7148,210,241,253,219,1555,327,17,92,925,65,712,76,109,71,1471,310,157,153,253,219
183,184,1,49.3663832444,-13.5415624445,POINT (49.366383244434 -13.541562444451),7149,211,198,216,174,1445,286,20,87,808,79,804,91,116,72,1723,273,114,159,215,174
184,185,1,49.4497132444,-13.5415624445,POINT (49.449713244434 -13.541562444451),7150,212,223,238,200,1470,286,21,85,827,86,800,99,109,71,1611,293,141,152,238,200
185,186,1,49.5330432444,-13.5415624445,POINT (49.533043244434 -13.541562444451),7151,213,204,222,180,1439,274,24,82,782,97,771,97,112,72,1756,276,122,154,222,180
186,187,1,49.6163732444,-13.5415624445,POINT (49.616373244434 -13.541562444451),7152,214,232,247,209,1469,273,28,76,783,117,755,117,103,72,1569,296,154,142,247,209
187,188,1,49.6997032444,-13.5415624445,POINT (49.699703244434 -13.541562444451),7153,215,241,256,219,1475,268,33,70,753,139,753,140,97,71,1539,303,167,136,256,226
188,189,1,49.7830332444,-13.5415624445,POINT (49.783033244434 -13.541562444451),7154,216,252,267,231,1485,265,39,63,716,164,716,169,90,71,1474,310,184,126,267,238
189,190,1,49.8663632444,-13.5415624445,POINT (49.866363244434 -13.541562444451),7155,217,214,232,190,1431,242,35,66,704,143,684,150,102,71,1696,281,139,142,231,198
190,191,1,49.9496932444,-13.5415624445,POINT (49.949693244434 -13.541562444451),7156,218,249,265,228,1462,238,47,51,646,195,646,207,85,69,1527,307,184,123,265,234
191,192,1,50.0330232444,-13.5415624445,POINT (50.033023244434 -13.541562444451),7157,219,252,269,231,1468,230,52,46,620,212,620,228,81,68,1534,309,190,119,269,246
192,193,1,47.9497732444,-13.6248924445,POINT (47.949773244434 -13.624892444451),7114,220,263,273,245,1946,472,19,95,1184,67,792,67,83,70,1185,314,196,118,272,245
193,194,1,48.0331032444,-13.6248924445,POINT (48.033103244434 -13.624892444451),7115,221,256,267,238,1958,471,19,95,1193,67,799,67,86,70,1172,309,187,122,265,238
194,195,1,48.1164332444,-13.6248924445,POINT (48.116433244434 -13.624892444451),7116,222,261,271,243,2025,482,21,94,1223,76,822,76,85,70,1199,313,192,121,270,243
195,196,1,48.3664232444,-13.6248924445,POINT (48.366423244434 -13.624892444451),7117,223,261,272,242,2117,504,24,93,1278,89,867,89,92,69,1275,317,184,133,271,242
196,197,1,48.4497532444,-13.6248924445,POINT (48.449753244434 -13.624892444451),7118,224,259,271,240,2113,505,24,94,1282,89,873,89,96,69,1316,318,179,139,270,240
197,198,1,48.5330832444,-13.6248924445,POINT (48.533083244434 -13.624892444451),7119,225,258,269,238,2065,492,22,95,1261,82,865,82,98,68,1302,319,176,143,268,238
198,199,1,48.6164132444,-13.6248924445,POINT (48.616413244434 -13.624892444451),7120,226,252,264,232,1967,464,20,97,1213,71,837,71,102,68,1354,317,169,148,263,232
199,200,1,48.6997432444,-13.6248924445,POINT (48.699743244434 -13.624892444451),7121,227,225,238,202,1649,372,15,99,1018,45,994,50,112,70,1532,298,139,159,238,203
200,201,1,48.7830732444,-13.6248924445,POINT (48.783073244434 -13.624892444451),7122,228,253,264,232,1875,436,18,98,1162,62,812,65,105,69,1384,319,168,151,263,233
201,202,1,48.8664032444,-13.6248924445,POINT (48.866403244434 -13.624892444451),7123,229,251,263,230,1813,416,18,98,1124,58,862,63,107,69,1409,320,165,155,262,231
202,203,1,48.9497332444,-13.6248924445,POINT (48.949733244434 -13.624892444451),7124,230,245,257,224,1701,378,16,98,1053,50,743,57,110,70,1436,315,159,156,257,224
203,204,1,49.0330632444,-13.6248924445,POINT (49.033063244434 -13.624892444451),7125,231,249,261,228,1696,374,17,97,1043,55,801,63,109,70,1412,318,163,155,261,229
204,205,1,49.1163932444,-13.6248924445,POINT (49.116393244434 -13.624892444451),7126,232,244,256,222,1608,345,15,95,980,52,936,62,110,70,1459,314,158,156,256,223
205,206,1,49.1997232444,-13.6248924445,POINT (49.199723244434 -13.624892444451),7127,233,226,241,203,1516,310,16,92,896,60,864,71,114,71,1602,299,140,159,241,203
206,207,1,49.2830532444,-13.6248924445,POINT (49.283053244434 -13.624892444451),7128,234,190,209,164,1450,290,19,88,818,74,818,86,119,72,1821,268,103,165,209,165
207,208,1,49.3663832444,-13.6248924445,POINT (49.366383244434 -13.624892444451),7129,235,187,206,162,1446,284,21,86,803,82,803,94,118,72,1832,264,102,162,206,162
208,209,1,49.4497132444,-13.6248924445,POINT (49.449713244434 -13.624892444451),7130,236,207,225,182,1459,281,22,84,804,89,792,89,114,72,1753,280,123,157,224,182
209,210,1,49.5330432444,-13.6248924445,POINT (49.533043244434 -13.624892444451),7131,237,205,223,180,1451,274,24,81,783,99,773,99,113,72,1762,278,123,155,223,180
210,211,1,49.6163732444,-13.6248924445,POINT (49.616373244434 -13.624892444451),7132,238,206,224,181,1450,267,27,78,766,111,754,111,111,73,1735,277,125,152,223,181
211,212,1,49.6997032444,-13.6248924445,POINT (49.699703244434 -13.624892444451),7133,239,247,262,225,1515,271,36,67,757,153,757,154,95,71,1513,307,174,133,262,232
212,213,1,49.7830332444,-13.6248924445,POINT (49.783033244434 -13.624892444451),7134,240,249,265,227,1508,260,41,61,719,172,719,177,91,70,1539,308,179,129,265,234
213,214,1,49.8663632444,-13.6248924445,POINT (49.866363244434 -13.624892444451),7135,241,253,268,231,1508,249,46,55,684,192,666,201,87,70,1526,309,186,123,268,237
214,215,1,49.9496932444,-13.6248924445,POINT (49.949693244434 -13.624892444451),7136,242,249,266,227,1492,233,49,49,650,206,626,218,86,69,1591,307,183,124,266,232
215,216,1,50.0330232444,-13.6248924445,POINT (50.033023244434 -13.624892444451),7137,243,252,269,230,1497,224,54,44,624,224,603,239,82,67,1575,309,188,121,268,236
216,217,1,47.9497732444,-13.7082224445,POINT (47.949773244434 -13.708222444451),7090,244,262,272,245,1932,476,17,97,1185,60,788,60,86,71,1133,314,193,121,270,245
217,218,1,48.0331032444,-13.7082224445,POINT (48.033103244434 -13.708222444451),7091,245,256,267,238,1942,475,17,97,1193,60,795,60,90,72,1175,310,185,125,264,238
218,219,1,48.1164332444,-13.7082224445,POINT (48.116433244434 -13.708222444451),7092,246,258,269,240,1998,485,19,96,1219,68,814,68,89,70,1208,313,186,127,268,240
219,220,1,48.3664232444,-13.7082224445,POINT (48.366423244434 -13.708222444451),7093,247,260,271,240,2089,505,22,95,1271,82,859,82,96,69,1296,318,180,138,270,240
220,221,1,48.4497532444,-13.7082224445,POINT (48.449753244434 -13.708222444451),7094,248,256,267,236,2075,501,22,96,1268,81,860,81,100,69,1315,316,172,144,267,236
221,222,1,48.5330832444,-13.7082224445,POINT (48.533083244434 -13.708222444451),7095,249,257,268,237,2041,490,21,96,1251,78,855,78,101,68,1322,319,172,147,267,237
222,223,1,48.6164132444,-13.7082224445,POINT (48.616413244434 -13.708222444451),7096,250,234,247,212,1752,404,15,99,1086,49,1055,51,110,70,1468,304,149,155,247,213
223,224,1,48.6997432444,-13.7082224445,POINT (48.699743244434 -13.708222444451),7097,251,248,260,228,1872,435,18,97,1156,62,803,64,107,69,1392,316,163,153,260,229
224,225,1,48.7830732444,-13.7082224445,POINT (48.783073244434 -13.708222444451),7098,252,230,243,207,1654,369,15,99,1019,45,989,51,113,70,1555,303,142,161,243,207
225,226,1,48.8664032444,-13.7082224445,POINT (48.866403244434 -13.708222444451),7099,253,230,244,207,1631,358,15,98,1001,47,783,53,114,69,1576,305,142,163,244,208
226,227,1,48.9497332444,-13.7082224445,POINT (48.949733244434 -13.708222444451),7100,254,190,208,165,1466,310,14,95,869,50,869,60,123,71,1784,272,100,172,208,165
227,228,1,49.0330632444,-13.7082224445,POINT (49.033063244434 -13.708222444451),7101,255,207,223,182,1497,314,15,95,880,53,877,63,121,71,1731,287,117,170,223,182
228,229,1,49.1163932444,-13.7082224445,POINT (49.116393244434 -13.708222444451),7102,256,244,257,222,1611,342,16,94,973,57,927,67,110,70,1489,314,158,156,257,223
229,230,1,49.1997232444,-13.7082224445,POINT (49.199723244434 -13.708222444451),7103,257,228,243,205,1522,309,16,92,896,61,860,73,114,70,1626,302,141,161,243,205
230,231,1,49.2830532444,-13.7082224445,POINT (49.283053244434 -13.708222444451),7104,258,219,236,194,1495,298,19,89,857,72,835,84,115,71,1704,293,132,161,235,195
231,232,1,49.3663832444,-13.7082224445,POINT (49.366383244434 -13.708222444451),7105,259,170,189,144,1450,285,22,85,804,85,804,97,120,72,1840,249,84,165,189,144
232,233,1,49.4497132444,-13.7082224445,POINT (49.449713244434 -13.708222444451),7106,260,203,221,177,1465,281,23,83,798,92,794,92,116,72,1805,278,117,161,221,177
233,234,1,49.5330432444,-13.7082224445,POINT (49.533043244434 -13.708222444451),7107,261,227,243,204,1497,277,27,78,805,110,779,110,108,72,1664,295,146,149,243,204
234,235,1,49.6163732444,-13.7082224445,POINT (49.616373244434 -13.708222444451),7108,262,215,232,190,1473,267,28,76,772,118,755,118,109,72,1739,284,133,151,232,190
235,236,1,49.6997032444,-13.7082224445,POINT (49.699703244434 -13.708222444451),7109,263,243,258,220,1528,266,37,66,757,158,734,160,97,71,1565,303,168,135,258,227
236,237,1,49.7830332444,-13.7082224445,POINT (49.783033244434 -13.708222444451),7110,264,243,260,221,1524,253,42,60,722,177,722,182,94,71,1595,304,172,132,260,227
237,238,1,49.8663632444,-13.7082224445,POINT (49.866363244434 -13.708222444451),7111,265,250,266,228,1535,244,48,53,687,202,669,212,88,69,1561,309,182,127,266,234
238,239,1,49.9496932444,-13.7082224445,POINT (49.949693244434 -13.708222444451),7112,266,252,268,230,1531,231,52,48,655,219,637,232,86,68,1557,310,185,125,268,235
239,240,1,50.0330232444,-13.7082224445,POINT (50.033023244434 -13.708222444451),7113,267,251,269,229,1529,219,56,43,627,235,608,252,83,66,1603,310,186,124,269,235
240,241,1,47.9497732444,-13.7915524445,POINT (47.949773244434 -13.791552444451),7064,268,258,268,241,1901,476,14,99,1179,51,779,51,90,72,1133,312,187,125,266,241
241,242,1,48.0331032444,-13.7915524445,POINT (48.033103244434 -13.791552444451),7065,269,251,262,233,1896,471,14,99,1178,51,782,51,93,70,1218,308,177,131,260,233
242,243,1,48.1164332444,-13.7915524445,POINT (48.116433244434 -13.791552444451),7066,270,252,263,233,1928,476,15,99,1194,54,795,54,95,71,1234,309,176,133,261,233
243,244,1,48.1997632444,-13.7915524445,POINT (48.199763244434 -13.791552444451),7067,271,252,263,234,1957,480,16,98,1209,59,808,59,96,71,1234,310,175,135,261,234
244,245,1,48.3664232444,-13.7915524445,POINT (48.366423244434 -13.791552444451),7068,272,254,266,235,2013,490,19,97,1237,69,835,69,100,69,1311,315,172,143,264,235
245,246,1,48.4497532444,-13.7915524445,POINT (48.449753244434 -13.791552444451),7069,273,257,268,237,2031,492,20,96,1245,74,846,74,102,70,1280,318,173,145,266,237
246,247,1,48.5330832444,-13.7915524445,POINT (48.533083244434 -13.791552444451),7070,274,256,268,236,2004,482,20,96,1230,73,842,73,103,69,1355,319,171,148,266,236
247,248,1,48.6164132444,-13.7915524445,POINT (48.616413244434 -13.791552444451),7071,275,233,246,210,1728,398,14,99,1071,47,1041,50,112,70,1513,304,146,158,246,211
248,249,1,48.6997432444,-13.7915524445,POINT (48.699743244434 -13.791552444451),7072,276,245,258,223,1829,423,17,98,1129,58,785,60,109,69,1477,314,158,156,257,224
249,250,1,48.7830732444,-13.7915524445,POINT (48.783073244434 -13.791552444451),7073,277,214,230,190,1558,342,13,99,946,42,938,49,120,71,1650,293,125,168,229,191
250,251,1,48.8664032444,-13.7915524445,POINT (48.866403244434 -13.791552444451),7074,278,220,235,196,1569,341,14,98,951,45,934,52,119,70,1664,298,130,168,235,196
251,252,1,48.9497332444,-13.7915524445,POINT (48.949733244434 -13.791552444451),7075,279,173,192,147,1445,304,15,94,852,55,852,65,125,72,1839,256,83,173,192,147
252,253,1,49.0330632444,-13.7915524445,POINT (49.033063244434 -13.791552444451),7076,280,178,197,152,1448,301,16,93,848,58,848,68,125,72,1842,261,89,172,197,152
253,254,1,49.1163932444,-13.7915524445,POINT (49.116393244434 -13.791552444451),7077,281,225,241,202,1540,317,16,93,910,58,881,69,117,71,1637,300,137,163,240,202
254,255,1,49.1997232444,-13.7915524445,POINT (49.199723244434 -13.791552444451),7078,282,237,251,213,1561,317,18,90,915,67,873,67,112,70,1594,308,150,158,251,213
255,256,1,49.2830532444,-13.7915524445,POINT (49.283053244434 -13.791552444451),7079,283,225,241,200,1517,300,19,88,868,75,840,88,115,71,1710,298,138,160,241,200
256,257,1,49.3663832444,-13.7915524445,POINT (49.366383244434 -13.791552444451),7080,284,216,234,190,1498,290,22,85,833,86,818,86,116,71,1820,290,128,162,233,190
257,258,1,49.4497132444,-13.7915524445,POINT (49.449713244434 -13.791552444451),7081,285,216,234,190,1497,284,24,82,816,98,800,98,114,72,1797,289,131,158,234,190
258,259,1,49.5330432444,-13.7915524445,POINT (49.533043244434 -13.791552444451),7082,286,189,208,163,1466,276,26,80,784,103,784,103,118,73,1861,265,104,161,208,163
259,260,1,49.6163732444,-13.7915524445,POINT (49.616373244434 -13.791552444451),7083,287,209,228,183,1485,269,29,75,772,120,762,121,111,71,1850,281,126,155,227,191
260,261,1,49.6997032444,-13.7915524445,POINT (49.699703244434 -13.791552444451),7084,288,243,259,220,1560,265,40,63,758,169,740,172,97,70,1610,306,169,137,259,227
261,262,1,49.7830332444,-13.7915524445,POINT (49.783033244434 -13.791552444451),7085,289,211,230,186,1490,255,36,67,733,146,722,152,106,71,1804,281,132,149,229,194
262,263,1,49.8663632444,-13.7915524445,POINT (49.866363244434 -13.791552444451),7086,290,224,242,199,1508,244,42,59,704,175,687,185,100,70,1741,290,149,141,242,206
263,264,1,49.9496932444,-13.7915524445,POINT (49.949693244434 -13.791552444451),7087,291,251,267,228,1563,231,55,46,658,230,645,245,86,68,1580,310,184,126,267,234
264,265,1,50.0330232444,-13.7915524445,POINT (50.033023244434 -13.791552444451),7088,292,244,262,221,1548,218,57,42,630,245,605,260,86,67,1650,305,177,128,261,227
265,266,1,50.1163532444,-13.7915524445,POINT (50.11635324443399 -13.791552444451),7089,293,251,269,229,1559,214,62,38,607,245,596,280,82,66,1593,310,186,124,268,245
266,267,1,47.9497732444,-13.8748824445,POINT (47.949773244434 -13.874882444451),7037,294,261,270,244,1895,481,13,101,1181,47,778,47,91,72,1116,315,189,126,269,244
267,268,1,48.0331032444,-13.8748824445,POINT (48.033103244434 -13.874882444451),7038,295,259,269,242,1918,484,14,100,1193,50,788,50,93,71,1143,315,185,130,267,242
268,269,1,48.1164332444,-13.8748824445,POINT (48.116433244434 -13.874882444451),7039,296,256,267,238,1933,484,14,99,1201,52,797,52,95,71,1204,313,180,133,265,238
269,270,1,48.1997632444,-13.8748824445,POINT (48.199763244434 -13.874882444451),7040,297,256,266,237,1952,486,15,99,1211,55,807,55,98,72,1224,314,178,136,265,237
270,271,1,48.2830932444,-13.8748824445,POINT (48.283093244434 -13.874882444451),7041,298,244,255,225,1868,458,13,100,1167,48,785,48,103,71,1295,308,163,145,254,225
271,272,1,48.3664232444,-13.8748824445,POINT (48.366423244434 -13.874882444451),7042,299,254,265,234,1966,482,17,98,1216,61,820,61,102,70,1296,315,171,144,263,234
272,273,1,48.4497532444,-13.8748824445,POINT (48.449753244434 -13.874882444451),7043,300,253,265,233,1961,477,17,98,1211,63,822,63,104,70,1341,316,169,147,264,233
273,274,1,48.5330832444,-13.8748824445,POINT (48.533083244434 -13.874882444451),7044,301,258,270,238,1984,478,20,96,1216,72,835,72,103,69,1342,321,173,148,268,238
274,275,1,48.6164132444,-13.8748824445,POINT (48.616413244434 -13.874882444451),7045,302,210,225,186,1541,348,12,101,946,36,946,41,122,71,1635,289,119,170,225,186
275,276,1,48.6997432444,-13.8748824445,POINT (48.699743244434 -13.874882444451),7046,303,199,216,174,1489,329,12,100,911,38,911,45,125,71,1754,282,107,175,216,174
276,277,1,48.7830732444,-13.8748824445,POINT (48.783073244434 -13.874882444451),7047,304,225,240,202,1619,359,15,99,990,45,969,50,118,70,1604,302,135,167,239,202
277,278,1,48.8664032444,-13.8748824445,POINT (48.866403244434 -13.874882444451),7048,305,226,241,202,1608,351,15,97,978,47,953,54,118,70,1649,303,136,167,241,203
